Step,arc_challenge,arc_easy,hendrycksTest-abstract_algebra,hendrycksTest-anatomy,hendrycksTest-astronomy,hendrycksTest-business_ethics,hendrycksTest-clinical_knowledge,hendrycksTest-college_biology,hendrycksTest-college_chemistry,hendrycksTest-college_computer_science,hendrycksTest-college_mathematics,hendrycksTest-college_medicine,hendrycksTest-college_physics,hendrycksTest-computer_security,hendrycksTest-conceptual_physics,hendrycksTest-econometrics,hendrycksTest-electrical_engineering,hendrycksTest-elementary_mathematics,hendrycksTest-formal_logic,hendrycksTest-global_facts,hendrycksTest-high_school_biology,hendrycksTest-high_school_chemistry,hendrycksTest-high_school_computer_science,hendrycksTest-high_school_european_history,hendrycksTest-high_school_geography,hendrycksTest-high_school_government_and_politics,hendrycksTest-high_school_macroeconomics,hendrycksTest-high_school_mathematics,hendrycksTest-high_school_microeconomics,hendrycksTest-high_school_physics,hendrycksTest-high_school_psychology,hendrycksTest-high_school_statistics,hendrycksTest-high_school_us_history,hendrycksTest-high_school_world_history,hendrycksTest-human_aging,hendrycksTest-human_sexuality,hendrycksTest-international_law,hendrycksTest-jurisprudence,hendrycksTest-logical_fallacies,hendrycksTest-machine_learning,hendrycksTest-management,hendrycksTest-marketing,hendrycksTest-medical_genetics,hendrycksTest-miscellaneous,hendrycksTest-moral_disputes,hendrycksTest-moral_scenarios,hendrycksTest-nutrition,hendrycksTest-philosophy,hendrycksTest-prehistory,hendrycksTest-professional_accounting,hendrycksTest-professional_law,hendrycksTest-professional_medicine,hendrycksTest-professional_psychology,hendrycksTest-public_relations,hendrycksTest-security_studies,hendrycksTest-sociology,hendrycksTest-us_foreign_policy,hendrycksTest-virology,hendrycksTest-world_religions,lambada_openai,logiqa,piqa,sciq,winogrande
512,0.189419795221843,0.2824074074074074,0.2,0.2074074074074074,0.21052631578947367,0.34,0.2188679245283019,0.22916666666666666,0.23,0.25,0.17,0.2658959537572254,0.19607843137254902,0.26,0.2851063829787234,0.2543859649122807,0.2896551724137931,0.21428571428571427,0.29365079365079366,0.28,0.2161290322580645,0.22167487684729065,0.19,0.12727272727272726,0.22727272727272727,0.19170984455958548,0.2076923076923077,0.12962962962962962,0.17647058823529413,0.2582781456953642,0.23486238532110093,0.2037037037037037,0.19117647058823528,0.1940928270042194,0.336322869955157,0.3053435114503817,0.10743801652892562,0.16666666666666666,0.22699386503067484,0.2767857142857143,0.24271844660194175,0.23931623931623933,0.21,0.23754789272030652,0.21676300578034682,0.23798882681564246,0.16339869281045752,0.22508038585209003,0.2654320987654321,0.2907801418439716,0.23533246414602346,0.23897058823529413,0.24019607843137256,0.2909090909090909,0.3224489795918367,0.21393034825870647,0.21,0.22289156626506024,0.15204678362573099,0.0,0.1889400921658986,0.5467899891186072,0.24,0.4964483030781373
1000,0.16723549488054607,0.31734006734006737,0.22,0.22962962962962963,0.21052631578947367,0.28,0.22641509433962265,0.3125,0.28,0.21,0.11,0.27167630057803466,0.18627450980392157,0.26,0.26382978723404255,0.23684210526315788,0.30344827586206896,0.2698412698412698,0.2857142857142857,0.25,0.25806451612903225,0.1921182266009852,0.22,0.19393939393939394,0.24242424242424243,0.24870466321243523,0.23846153846153847,0.13703703703703704,0.20168067226890757,0.24503311258278146,0.26972477064220185,0.21296296296296297,0.19117647058823528,0.24050632911392406,0.27802690582959644,0.3511450381679389,0.09917355371900827,0.2222222222222222,0.1901840490797546,0.1875,0.2912621359223301,0.24786324786324787,0.15,0.24393358876117496,0.22832369942196531,0.27262569832402234,0.18627450980392157,0.20257234726688103,0.29012345679012347,0.2553191489361702,0.2379400260756193,0.25735294117647056,0.24509803921568626,0.2909090909090909,0.3224489795918367,0.24875621890547264,0.21,0.19879518072289157,0.18128654970760233,0.0673394139336309,0.2119815668202765,0.5680087051142546,0.444,0.5114443567482242
3000,0.18430034129692832,0.4175084175084175,0.21,0.2740740740740741,0.20394736842105263,0.4,0.18867924528301888,0.3055555555555556,0.29,0.25,0.17,0.2254335260115607,0.21568627450980393,0.27,0.2553191489361702,0.21929824561403508,0.2827586206896552,0.2275132275132275,0.30952380952380953,0.25,0.23225806451612904,0.20689655172413793,0.21,0.21212121212121213,0.25252525252525254,0.24352331606217617,0.2512820512820513,0.17407407407407408,0.24789915966386555,0.2185430463576159,0.23486238532110093,0.24537037037037038,0.2549019607843137,0.24050632911392406,0.33183856502242154,0.33587786259541985,0.14049586776859505,0.19444444444444445,0.20245398773006135,0.3125,0.21359223300970873,0.3076923076923077,0.22,0.2503192848020434,0.2398843930635838,0.23798882681564246,0.2875816993464052,0.2282958199356913,0.23765432098765432,0.2907801418439716,0.26010430247718386,0.26838235294117646,0.2647058823529412,0.2636363636363636,0.3469387755102041,0.263681592039801,0.3,0.27710843373493976,0.24561403508771928,0.3242771201241995,0.2119815668202765,0.6142546245919478,0.699,0.5043409629044988
13000,0.20051194539249148,0.5042087542087542,0.21,0.2,0.21052631578947367,0.32,0.19245283018867926,0.2152777777777778,0.25,0.22,0.22,0.1907514450867052,0.2647058823529412,0.29,0.23829787234042554,0.2543859649122807,0.2689655172413793,0.21428571428571427,0.3253968253968254,0.16,0.2064516129032258,0.16748768472906403,0.2,0.2787878787878788,0.21212121212121213,0.22797927461139897,0.2564102564102564,0.18518518518518517,0.23109243697478993,0.2119205298013245,0.22201834862385322,0.2222222222222222,0.2549019607843137,0.2489451476793249,0.32286995515695066,0.3435114503816794,0.1652892561983471,0.2222222222222222,0.2331288343558282,0.25,0.2524271844660194,0.3333333333333333,0.25,0.2656449553001277,0.2543352601156069,0.23798882681564246,0.23202614379084968,0.2090032154340836,0.23148148148148148,0.24468085106382978,0.25097783572359844,0.20220588235294118,0.2549019607843137,0.2909090909090909,0.3306122448979592,0.27860696517412936,0.27,0.2710843373493976,0.32748538011695905,0.4696293421307976,0.21351766513056836,0.6670293797606094,0.833,0.5193370165745856
23000,0.2354948805460751,0.5281986531986532,0.18,0.21481481481481482,0.20394736842105263,0.34,0.2339622641509434,0.2361111111111111,0.22,0.29,0.19,0.23121387283236994,0.24509803921568626,0.29,0.251063829787234,0.21929824561403508,0.23448275862068965,0.2222222222222222,0.30158730158730157,0.19,0.22903225806451613,0.1724137931034483,0.21,0.26666666666666666,0.21212121212121213,0.21761658031088082,0.25384615384615383,0.1814814814814815,0.2605042016806723,0.2251655629139073,0.25321100917431194,0.25,0.25980392156862747,0.24050632911392406,0.31390134529147984,0.31297709923664124,0.2727272727272727,0.2777777777777778,0.2147239263803681,0.21428571428571427,0.21359223300970873,0.32051282051282054,0.29,0.2554278416347382,0.26011560693641617,0.24804469273743016,0.26143790849673204,0.19614147909967847,0.2222222222222222,0.2198581560283688,0.26010430247718386,0.22426470588235295,0.24183006535947713,0.3,0.27346938775510204,0.2835820895522388,0.31,0.28313253012048195,0.2807017543859649,0.5152338443625073,0.22887864823348694,0.6773667029379761,0.828,0.5240726124704025
33000,0.23208191126279865,0.5433501683501684,0.29,0.23703703703703705,0.19078947368421054,0.4,0.2679245283018868,0.22916666666666666,0.22,0.31,0.2,0.2658959537572254,0.24509803921568626,0.29,0.23829787234042554,0.23684210526315788,0.2482758620689655,0.2328042328042328,0.3412698412698413,0.2,0.21935483870967742,0.1625615763546798,0.16,0.20606060606060606,0.18181818181818182,0.21761658031088082,0.23076923076923078,0.24074074074074073,0.24369747899159663,0.2119205298013245,0.22018348623853212,0.18518518518518517,0.24019607843137256,0.26582278481012656,0.3273542600896861,0.32061068702290074,0.256198347107438,0.26851851851851855,0.1656441717791411,0.23214285714285715,0.22330097087378642,0.2905982905982906,0.29,0.2796934865900383,0.2543352601156069,0.2569832402234637,0.27124183006535946,0.20257234726688103,0.2222222222222222,0.2375886524822695,0.242503259452412,0.22058823529411764,0.272875816993464,0.2636363636363636,0.2979591836734694,0.26865671641791045,0.28,0.3132530120481928,0.3157894736842105,0.5354162623714341,0.18740399385560677,0.6926006528835691,0.832,0.5343330702446725
43000,0.24744027303754265,0.5669191919191919,0.22,0.25925925925925924,0.18421052631578946,0.34,0.2679245283018868,0.2222222222222222,0.23,0.33,0.2,0.26011560693641617,0.27450980392156865,0.26,0.251063829787234,0.2543859649122807,0.33793103448275863,0.21428571428571427,0.2857142857142857,0.2,0.24516129032258063,0.22660098522167488,0.22,0.21212121212121213,0.21717171717171718,0.21761658031088082,0.23076923076923078,0.21481481481481482,0.25630252100840334,0.23841059602649006,0.21467889908256882,0.24537037037037038,0.25,0.23628691983122363,0.30493273542600896,0.31297709923664124,0.2066115702479339,0.28703703703703703,0.22085889570552147,0.24107142857142858,0.1650485436893204,0.2905982905982906,0.28,0.2554278416347382,0.2514450867052023,0.24692737430167597,0.2777777777777778,0.2572347266881029,0.2345679012345679,0.21631205673758866,0.25358539765319427,0.20955882352941177,0.25980392156862747,0.2909090909090909,0.35918367346938773,0.27860696517412936,0.29,0.3433734939759036,0.3216374269005848,0.5612264700174655,0.1935483870967742,0.6898803046789989,0.854,0.5422257300710339
53000,0.24744027303754265,0.555976430976431,0.22,0.23703703703703705,0.21052631578947367,0.35,0.2981132075471698,0.1736111111111111,0.24,0.31,0.23,0.27167630057803466,0.29411764705882354,0.28,0.2297872340425532,0.21929824561403508,0.30344827586206896,0.23544973544973544,0.2619047619047619,0.19,0.20967741935483872,0.21674876847290642,0.17,0.24848484848484848,0.23737373737373738,0.22279792746113988,0.2564102564102564,0.21851851851851853,0.2605042016806723,0.24503311258278146,0.21284403669724772,0.25462962962962965,0.24019607843137256,0.23628691983122363,0.27802690582959644,0.33587786259541985,0.2396694214876033,0.26851851851851855,0.20245398773006135,0.2857142857142857,0.21359223300970873,0.29914529914529914,0.3,0.2541507024265645,0.26011560693641617,0.24692737430167597,0.3235294117647059,0.21864951768488747,0.22839506172839505,0.22695035460992907,0.2561929595827901,0.22058823529411764,0.2696078431372549,0.2727272727272727,0.35918367346938773,0.2885572139303483,0.29,0.3493975903614458,0.3391812865497076,0.5602561614593441,0.21812596006144394,0.6985854189336235,0.841,0.5564325177584846
63000,0.24146757679180889,0.5791245791245792,0.23,0.2740740740740741,0.19078947368421054,0.39,0.25660377358490566,0.22916666666666666,0.25,0.3,0.19,0.24855491329479767,0.2549019607843137,0.24,0.2553191489361702,0.2719298245614035,0.31724137931034485,0.24338624338624337,0.2777777777777778,0.22,0.23548387096774193,0.20689655172413793,0.22,0.2545454545454545,0.22727272727272727,0.24352331606217617,0.2692307692307692,0.2,0.23529411764705882,0.2781456953642384,0.22018348623853212,0.2175925925925926,0.24019607843137256,0.23628691983122363,0.29596412556053814,0.3816793893129771,0.2231404958677686,0.3148148148148148,0.2147239263803681,0.2857142857142857,0.23300970873786409,0.2905982905982906,0.34,0.25287356321839083,0.27167630057803466,0.24692737430167597,0.2973856209150327,0.2347266881028939,0.22530864197530864,0.2127659574468085,0.2666232073011734,0.23529411764705882,0.2696078431372549,0.2818181818181818,0.35918367346938773,0.31343283582089554,0.34,0.3493975903614458,0.30994152046783624,0.583737628565884,0.2012288786482335,0.690968443960827,0.859,0.5580110497237569
73000,0.2619453924914676,0.5753367003367004,0.24,0.22962962962962963,0.21052631578947367,0.42,0.23018867924528302,0.2152777777777778,0.18,0.33,0.19,0.23699421965317918,0.21568627450980393,0.26,0.251063829787234,0.30701754385964913,0.3103448275862069,0.21957671957671956,0.29365079365079366,0.21,0.21935483870967742,0.19704433497536947,0.23,0.23636363636363636,0.20202020202020202,0.21243523316062177,0.24871794871794872,0.2222222222222222,0.23949579831932774,0.2582781456953642,0.2018348623853211,0.24537037037037038,0.24019607843137256,0.23628691983122363,0.2825112107623318,0.35877862595419846,0.23140495867768596,0.25925925925925924,0.2147239263803681,0.17857142857142858,0.1941747572815534,0.31196581196581197,0.33,0.25287356321839083,0.26878612716763006,0.24804469273743016,0.3202614379084967,0.22508038585209003,0.23765432098765432,0.23049645390070922,0.2588005215123859,0.23897058823529413,0.26143790849673204,0.2818181818181818,0.3877551020408163,0.31343283582089554,0.33,0.3674698795180723,0.3216374269005848,0.5905297884727343,0.22119815668202766,0.6996735582154516,0.857,0.5524861878453039
83000,0.2440273037542662,0.5812289562289562,0.34,0.2814814814814815,0.25,0.33,0.2792452830188679,0.20833333333333334,0.21,0.31,0.2,0.26011560693641617,0.21568627450980393,0.29,0.225531914893617,0.21929824561403508,0.33793103448275863,0.22486772486772486,0.29365079365079366,0.29,0.22580645161290322,0.2315270935960591,0.23,0.2606060606060606,0.2474747474747475,0.23316062176165803,0.24871794871794872,0.2222222222222222,0.2815126050420168,0.2185430463576159,0.22385321100917432,0.25,0.29411764705882354,0.2489451476793249,0.24663677130044842,0.35877862595419846,0.24793388429752067,0.26851851851851855,0.22699386503067484,0.22321428571428573,0.27184466019417475,0.2948717948717949,0.28,0.27458492975734355,0.26011560693641617,0.2636871508379888,0.3202614379084967,0.2315112540192926,0.22530864197530864,0.24822695035460993,0.25488917861799215,0.2426470588235294,0.25,0.2818181818181818,0.3795918367346939,0.2835820895522388,0.33,0.37349397590361444,0.34502923976608185,0.590917911895983,0.21351766513056836,0.7034820457018498,0.859,0.5627466456195738
93000,0.25341296928327645,0.5942760942760943,0.2,0.2518518518518518,0.23026315789473684,0.37,0.2641509433962264,0.1736111111111111,0.2,0.29,0.2,0.2254335260115607,0.23529411764705882,0.3,0.225531914893617,0.2894736842105263,0.3793103448275862,0.24603174603174602,0.30952380952380953,0.27,0.22258064516129034,0.20689655172413793,0.25,0.24848484848484848,0.24242424242424243,0.21243523316062177,0.2512820512820513,0.21481481481481482,0.25630252100840334,0.1986754966887417,0.22018348623853212,0.22685185185185186,0.2647058823529412,0.270042194092827,0.2645739910313901,0.33587786259541985,0.24793388429752067,0.25925925925925924,0.2147239263803681,0.2767857142857143,0.20388349514563106,0.2905982905982906,0.34,0.25798212005108556,0.26011560693641617,0.24692737430167597,0.3235294117647059,0.22508038585209003,0.22839506172839505,0.25177304964539005,0.2685788787483703,0.22426470588235295,0.24673202614379086,0.3181818181818182,0.40408163265306124,0.2835820895522388,0.37,0.3795180722891566,0.30994152046783624,0.5918882204541044,0.22427035330261136,0.704570184983678,0.873,0.5603788476716653
103000,0.2568259385665529,0.5934343434343434,0.23,0.24444444444444444,0.2236842105263158,0.34,0.2679245283018868,0.1875,0.24,0.31,0.22,0.24855491329479767,0.22549019607843138,0.26,0.2297872340425532,0.3157894736842105,0.3310344827586207,0.25396825396825395,0.3253968253968254,0.21,0.2064516129032258,0.20689655172413793,0.24,0.2606060606060606,0.2777777777777778,0.20725388601036268,0.2692307692307692,0.22962962962962963,0.23949579831932774,0.23841059602649006,0.20550458715596331,0.2222222222222222,0.24019607843137256,0.23628691983122363,0.2914798206278027,0.3816793893129771,0.24793388429752067,0.2962962962962963,0.2392638036809816,0.1875,0.21359223300970873,0.3034188034188034,0.33,0.26436781609195403,0.2745664739884393,0.25251396648044694,0.30392156862745096,0.2315112540192926,0.22839506172839505,0.2624113475177305,0.2503259452411995,0.25,0.27124183006535946,0.2909090909090909,0.3836734693877551,0.29850746268656714,0.33,0.37349397590361444,0.26900584795321636,0.6015913060353192,0.2196620583717358,0.7110990206746464,0.868,0.5674822415153907
