Step,arc_challenge,arc_easy,hendrycksTest-abstract_algebra,hendrycksTest-anatomy,hendrycksTest-astronomy,hendrycksTest-business_ethics,hendrycksTest-clinical_knowledge,hendrycksTest-college_biology,hendrycksTest-college_chemistry,hendrycksTest-college_computer_science,hendrycksTest-college_mathematics,hendrycksTest-college_medicine,hendrycksTest-college_physics,hendrycksTest-computer_security,hendrycksTest-conceptual_physics,hendrycksTest-econometrics,hendrycksTest-electrical_engineering,hendrycksTest-elementary_mathematics,hendrycksTest-formal_logic,hendrycksTest-global_facts,hendrycksTest-high_school_biology,hendrycksTest-high_school_chemistry,hendrycksTest-high_school_computer_science,hendrycksTest-high_school_european_history,hendrycksTest-high_school_geography,hendrycksTest-high_school_government_and_politics,hendrycksTest-high_school_macroeconomics,hendrycksTest-high_school_mathematics,hendrycksTest-high_school_microeconomics,hendrycksTest-high_school_physics,hendrycksTest-high_school_psychology,hendrycksTest-high_school_statistics,hendrycksTest-high_school_us_history,hendrycksTest-high_school_world_history,hendrycksTest-human_aging,hendrycksTest-human_sexuality,hendrycksTest-international_law,hendrycksTest-jurisprudence,hendrycksTest-logical_fallacies,hendrycksTest-machine_learning,hendrycksTest-management,hendrycksTest-marketing,hendrycksTest-medical_genetics,hendrycksTest-miscellaneous,hendrycksTest-moral_disputes,hendrycksTest-moral_scenarios,hendrycksTest-nutrition,hendrycksTest-philosophy,hendrycksTest-prehistory,hendrycksTest-professional_accounting,hendrycksTest-professional_law,hendrycksTest-professional_medicine,hendrycksTest-professional_psychology,hendrycksTest-public_relations,hendrycksTest-security_studies,hendrycksTest-sociology,hendrycksTest-us_foreign_policy,hendrycksTest-virology,hendrycksTest-world_religions,lambada_openai,logiqa,piqa,sciq,winogrande
512,0.18003412969283278,0.2984006734006734,0.19,0.22962962962962963,0.21710526315789475,0.23,0.2,0.2222222222222222,0.24,0.24,0.16,0.24277456647398843,0.16666666666666666,0.27,0.2765957446808511,0.2631578947368421,0.2827586206896552,0.2275132275132275,0.23015873015873015,0.26,0.22258064516129034,0.20689655172413793,0.23,0.1393939393939394,0.23737373737373738,0.18652849740932642,0.2128205128205128,0.14074074074074075,0.21008403361344538,0.2185430463576159,0.23669724770642203,0.25462962962962965,0.20588235294117646,0.189873417721519,0.3452914798206278,0.2900763358778626,0.12396694214876033,0.18518518518518517,0.2147239263803681,0.24107142857142858,0.22330097087378642,0.24358974358974358,0.23,0.24393358876117496,0.22254335260115607,0.23798882681564246,0.17973856209150327,0.22186495176848875,0.27469135802469136,0.2695035460992908,0.2379400260756193,0.22794117647058823,0.2369281045751634,0.3181818181818182,0.3224489795918367,0.21393034825870647,0.2,0.2289156626506024,0.14035087719298245,0.0,0.19201228878648233,0.5386289445048966,0.264,0.5098658247829518
1000,0.1697952218430034,0.3085016835016835,0.24,0.2740740740740741,0.20394736842105263,0.34,0.24150943396226415,0.3055555555555556,0.28,0.25,0.12,0.23699421965317918,0.16666666666666666,0.24,0.26382978723404255,0.2719298245614035,0.2689655172413793,0.25925925925925924,0.30952380952380953,0.23,0.2032258064516129,0.19704433497536947,0.28,0.18787878787878787,0.23232323232323232,0.27461139896373055,0.25384615384615383,0.1962962962962963,0.19327731092436976,0.2185430463576159,0.24770642201834864,0.23148148148148148,0.22549019607843138,0.24050632911392406,0.34080717488789236,0.29770992366412213,0.09917355371900827,0.1388888888888889,0.22699386503067484,0.24107142857142858,0.2524271844660194,0.2692307692307692,0.2,0.24393358876117496,0.2398843930635838,0.27262569832402234,0.20588235294117646,0.21221864951768488,0.3055555555555556,0.21631205673758866,0.23663624511082137,0.27205882352941174,0.24673202614379086,0.2545454545454545,0.3183673469387755,0.23383084577114427,0.24,0.25903614457831325,0.23391812865497075,0.050067921599068504,0.20276497695852536,0.5603917301414582,0.452,0.5114443567482242
3000,0.17918088737201365,0.35058922558922556,0.19,0.28888888888888886,0.23026315789473684,0.27,0.2339622641509434,0.2847222222222222,0.27,0.22,0.18,0.26011560693641617,0.19607843137254902,0.22,0.23829787234042554,0.2631578947368421,0.25517241379310346,0.2777777777777778,0.2698412698412698,0.19,0.25483870967741934,0.15270935960591134,0.3,0.21818181818181817,0.25252525252525254,0.18134715025906736,0.2230769230769231,0.16296296296296298,0.21428571428571427,0.23178807947019867,0.26605504587155965,0.19907407407407407,0.22549019607843138,0.2616033755274262,0.3094170403587444,0.26717557251908397,0.15702479338842976,0.23148148148148148,0.22699386503067484,0.26785714285714285,0.21359223300970873,0.2222222222222222,0.25,0.26053639846743293,0.21098265895953758,0.24692737430167597,0.24836601307189543,0.19935691318327975,0.26851851851851855,0.19858156028368795,0.23728813559322035,0.26838235294117646,0.2434640522875817,0.3090909090909091,0.2693877551020408,0.2736318407960199,0.25,0.2710843373493976,0.23976608187134502,0.12128856976518533,0.22887864823348694,0.5794341675734495,0.592,0.5082872928176796
13000,0.17491467576791808,0.3952020202020202,0.21,0.23703703703703705,0.20394736842105263,0.32,0.22264150943396227,0.2361111111111111,0.35,0.25,0.22,0.21965317919075145,0.17647058823529413,0.19,0.23829787234042554,0.2894736842105263,0.2689655172413793,0.25132275132275134,0.3253968253968254,0.2,0.25483870967741934,0.1724137931034483,0.19,0.23636363636363636,0.21212121212121213,0.19689119170984457,0.24871794871794872,0.16666666666666666,0.25210084033613445,0.2119205298013245,0.26055045871559634,0.14351851851851852,0.23529411764705882,0.25738396624472576,0.2600896860986547,0.31297709923664124,0.12396694214876033,0.17592592592592593,0.2331288343558282,0.26785714285714285,0.20388349514563106,0.27350427350427353,0.24,0.2503192848020434,0.23121387283236994,0.23798882681564246,0.22549019607843138,0.2057877813504823,0.25925925925925924,0.25177304964539005,0.24771838331160365,0.2610294117647059,0.24019607843137256,0.23636363636363636,0.3551020408163265,0.2935323383084577,0.29,0.21686746987951808,0.28654970760233917,0.21036289540073744,0.2012288786482335,0.5865070729053319,0.65,0.5027624309392266
23000,0.18600682593856654,0.3952020202020202,0.25,0.17777777777777778,0.19736842105263158,0.35,0.24150943396226415,0.2916666666666667,0.31,0.21,0.17,0.24855491329479767,0.18627450980392157,0.19,0.23404255319148937,0.22807017543859648,0.296551724137931,0.24338624338624337,0.2857142857142857,0.22,0.23225806451612904,0.17733990147783252,0.24,0.24242424242424243,0.26262626262626265,0.24352331606217617,0.24102564102564103,0.17037037037037037,0.20588235294117646,0.2251655629139073,0.25871559633027524,0.1712962962962963,0.22058823529411764,0.24050632911392406,0.25112107623318386,0.2900763358778626,0.19008264462809918,0.25925925925925924,0.20245398773006135,0.30357142857142855,0.23300970873786409,0.2606837606837607,0.21,0.24393358876117496,0.26011560693641617,0.23687150837988827,0.27450980392156865,0.19935691318327975,0.27469135802469136,0.2624113475177305,0.26140808344198174,0.29044117647058826,0.23202614379084968,0.3181818181818182,0.3020408163265306,0.3034825870646766,0.31,0.25301204819277107,0.26900584795321636,0.2225887832330681,0.20583717357910905,0.6077257889009793,0.653,0.48539857932123126
33000,0.181740614334471,0.4010942760942761,0.24,0.16296296296296298,0.21052631578947367,0.36,0.25660377358490566,0.2847222222222222,0.29,0.23,0.17,0.21965317919075145,0.21568627450980393,0.22,0.25957446808510637,0.23684210526315788,0.2896551724137931,0.23544973544973544,0.2777777777777778,0.23,0.25806451612903225,0.21674876847290642,0.24,0.22424242424242424,0.23232323232323232,0.21243523316062177,0.258974358974359,0.1814814814814815,0.23109243697478993,0.23178807947019867,0.26788990825688075,0.18518518518518517,0.24019607843137256,0.270042194092827,0.23766816143497757,0.3435114503816794,0.18181818181818182,0.26851851851851855,0.20245398773006135,0.25,0.1941747572815534,0.24786324786324787,0.22,0.27330779054916987,0.27167630057803466,0.24692737430167597,0.2875816993464052,0.2057877813504823,0.2716049382716049,0.24113475177304963,0.24185136897001303,0.30514705882352944,0.24019607843137256,0.3,0.30612244897959184,0.25870646766169153,0.28,0.21686746987951808,0.29239766081871343,0.2233650300795653,0.20890937019969277,0.5984766050054406,0.664,0.4972375690607735
43000,0.17235494880546076,0.39941077441077444,0.21,0.2074074074074074,0.17105263157894737,0.34,0.24528301886792453,0.2847222222222222,0.29,0.2,0.18,0.2254335260115607,0.20588235294117646,0.23,0.2170212765957447,0.21929824561403508,0.2620689655172414,0.24867724867724866,0.31746031746031744,0.2,0.23870967741935484,0.19704433497536947,0.22,0.23030303030303031,0.2727272727272727,0.20725388601036268,0.24102564102564103,0.15925925925925927,0.19747899159663865,0.23178807947019867,0.23486238532110093,0.20833333333333334,0.27450980392156865,0.22784810126582278,0.273542600896861,0.29770992366412213,0.18181818181818182,0.21296296296296297,0.25153374233128833,0.3392857142857143,0.21359223300970873,0.2777777777777778,0.27,0.2822477650063857,0.26011560693641617,0.23910614525139665,0.24836601307189543,0.2057877813504823,0.30246913580246915,0.26595744680851063,0.24967405475880053,0.27941176470588236,0.23039215686274508,0.3,0.3346938775510204,0.2885572139303483,0.22,0.18674698795180722,0.2807017543859649,0.22821657287017272,0.2304147465437788,0.5903155603917302,0.663,0.5027624309392266
53000,0.1757679180887372,0.39225589225589225,0.2,0.25925925925925924,0.17763157894736842,0.35,0.23018867924528302,0.25,0.3,0.22,0.2,0.2138728323699422,0.19607843137254902,0.21,0.2680851063829787,0.20175438596491227,0.296551724137931,0.22486772486772486,0.30952380952380953,0.22,0.24193548387096775,0.19704433497536947,0.21,0.2606060606060606,0.2474747474747475,0.29533678756476683,0.23333333333333334,0.2074074074074074,0.19747899159663865,0.18543046357615894,0.27155963302752295,0.2037037037037037,0.2647058823529412,0.23628691983122363,0.3004484304932735,0.3053435114503817,0.2066115702479339,0.18518518518518517,0.22699386503067484,0.3482142857142857,0.22330097087378642,0.2948717948717949,0.23,0.2681992337164751,0.2630057803468208,0.25027932960893856,0.25163398692810457,0.2282958199356913,0.2993827160493827,0.2730496453900709,0.24837027379400262,0.3014705882352941,0.2565359477124183,0.2909090909090909,0.3183673469387755,0.2736318407960199,0.27,0.27710843373493976,0.2631578947368421,0.25344459538133124,0.2227342549923195,0.5919477693144722,0.664,0.494869771112865
63000,0.18003412969283278,0.4090909090909091,0.23,0.21481481481481482,0.19078947368421054,0.3,0.22641509433962265,0.3055555555555556,0.28,0.23,0.16,0.24855491329479767,0.17647058823529413,0.22,0.2680851063829787,0.21052631578947367,0.2620689655172414,0.23544973544973544,0.30952380952380953,0.29,0.25161290322580643,0.21674876847290642,0.21,0.21818181818181817,0.2676767676767677,0.2538860103626943,0.25384615384615383,0.17407407407407408,0.24789915966386555,0.15894039735099338,0.29541284403669726,0.20833333333333334,0.28431372549019607,0.23628691983122363,0.3004484304932735,0.32061068702290074,0.19008264462809918,0.2037037037037037,0.26993865030674846,0.2767857142857143,0.18446601941747573,0.2606837606837607,0.22,0.27330779054916987,0.25722543352601157,0.23798882681564246,0.2581699346405229,0.18971061093247588,0.31790123456790126,0.2765957446808511,0.2692307692307692,0.2647058823529412,0.2434640522875817,0.24545454545454545,0.3469387755102041,0.27860696517412936,0.29,0.24096385542168675,0.26900584795321636,0.23287405394915583,0.22427035330261136,0.5930359085963003,0.681,0.4996053670086819
73000,0.18003412969283278,0.4090909090909091,0.24,0.24444444444444444,0.19078947368421054,0.31,0.21509433962264152,0.2847222222222222,0.34,0.25,0.2,0.20809248554913296,0.19607843137254902,0.2,0.28085106382978725,0.2894736842105263,0.23448275862068965,0.23544973544973544,0.3253968253968254,0.2,0.2967741935483871,0.20689655172413793,0.22,0.23030303030303031,0.23737373737373738,0.22279792746113988,0.22564102564102564,0.1962962962962963,0.23949579831932774,0.25165562913907286,0.27889908256880735,0.24074074074074073,0.25,0.25316455696202533,0.30493273542600896,0.29770992366412213,0.15702479338842976,0.2222222222222222,0.24539877300613497,0.25,0.1553398058252427,0.2692307692307692,0.23,0.2656449553001277,0.2514450867052023,0.23687150837988827,0.27124183006535946,0.19292604501607716,0.2962962962962963,0.25886524822695034,0.2529335071707953,0.23897058823529413,0.25163398692810457,0.3,0.3142857142857143,0.26865671641791045,0.24,0.22289156626506024,0.21637426900584794,0.22627595575392975,0.21351766513056836,0.5984766050054406,0.696,0.5146014206787688
83000,0.18600682593856654,0.37415824915824913,0.23,0.2222222222222222,0.23684210526315788,0.31,0.23773584905660378,0.2569444444444444,0.32,0.28,0.18,0.24277456647398843,0.17647058823529413,0.22,0.2936170212765957,0.30701754385964913,0.2413793103448276,0.25925925925925924,0.2777777777777778,0.19,0.2870967741935484,0.2315270935960591,0.2,0.18181818181818182,0.2878787878787879,0.25906735751295334,0.2564102564102564,0.1814814814814815,0.23529411764705882,0.2185430463576159,0.27339449541284405,0.2361111111111111,0.2549019607843137,0.2109704641350211,0.26905829596412556,0.3053435114503817,0.15702479338842976,0.2037037037037037,0.22699386503067484,0.33035714285714285,0.2621359223300971,0.27350427350427353,0.25,0.26181353767560667,0.2774566473988439,0.2346368715083799,0.27450980392156865,0.24437299035369775,0.26851851851851855,0.2978723404255319,0.24771838331160365,0.2757352941176471,0.25,0.2545454545454545,0.2897959183673469,0.24378109452736318,0.24,0.25301204819277107,0.23976608187134502,0.22627595575392975,0.23195084485407066,0.5973884657236126,0.633,0.5193370165745856
93000,0.17235494880546076,0.359006734006734,0.23,0.2222222222222222,0.2565789473684211,0.31,0.2528301886792453,0.2777777777777778,0.3,0.24,0.2,0.23121387283236994,0.13725490196078433,0.16,0.28936170212765955,0.3157894736842105,0.27586206896551724,0.2566137566137566,0.2857142857142857,0.23,0.27741935483870966,0.19704433497536947,0.22,0.21212121212121213,0.24242424242424243,0.23834196891191708,0.2282051282051282,0.16296296296296298,0.2773109243697479,0.23178807947019867,0.26605504587155965,0.24537037037037038,0.22549019607843138,0.2320675105485232,0.29596412556053814,0.2900763358778626,0.15702479338842976,0.23148148148148148,0.1901840490797546,0.24107142857142858,0.18446601941747573,0.2564102564102564,0.26,0.27330779054916987,0.24855491329479767,0.24804469273743016,0.22549019607843138,0.21543408360128619,0.2962962962962963,0.2730496453900709,0.2607561929595828,0.2536764705882353,0.2581699346405229,0.2636363636363636,0.2897959183673469,0.27860696517412936,0.26,0.28313253012048195,0.2046783625730994,0.21405006792159906,0.2196620583717358,0.5979325353645266,0.642,0.5082872928176796
103000,0.18344709897610922,0.3707912457912458,0.23,0.2222222222222222,0.19078947368421054,0.31,0.21132075471698114,0.2361111111111111,0.35,0.26,0.25,0.19653179190751446,0.19607843137254902,0.21,0.26382978723404255,0.23684210526315788,0.22758620689655173,0.23015873015873015,0.29365079365079366,0.21,0.25483870967741934,0.18226600985221675,0.23,0.21818181818181817,0.2777777777777778,0.24352331606217617,0.26666666666666666,0.17407407407407408,0.23529411764705882,0.23178807947019867,0.24770642201834864,0.2361111111111111,0.25,0.23628691983122363,0.3004484304932735,0.2748091603053435,0.12396694214876033,0.23148148148148148,0.26380368098159507,0.2767857142857143,0.23300970873786409,0.3034188034188034,0.21,0.2515964240102171,0.27167630057803466,0.24581005586592178,0.27124183006535946,0.20257234726688103,0.29012345679012347,0.24468085106382978,0.2405475880052151,0.28308823529411764,0.26143790849673204,0.3090909090909091,0.3346938775510204,0.2885572139303483,0.24,0.24096385542168675,0.2573099415204678,0.22608189404230544,0.19969278033794163,0.6022850924918389,0.628,0.5098658247829518
