Step,arc_challenge,arc_easy,hendrycksTest-abstract_algebra,hendrycksTest-anatomy,hendrycksTest-astronomy,hendrycksTest-business_ethics,hendrycksTest-clinical_knowledge,hendrycksTest-college_biology,hendrycksTest-college_chemistry,hendrycksTest-college_computer_science,hendrycksTest-college_mathematics,hendrycksTest-college_medicine,hendrycksTest-college_physics,hendrycksTest-computer_security,hendrycksTest-conceptual_physics,hendrycksTest-econometrics,hendrycksTest-electrical_engineering,hendrycksTest-elementary_mathematics,hendrycksTest-formal_logic,hendrycksTest-global_facts,hendrycksTest-high_school_biology,hendrycksTest-high_school_chemistry,hendrycksTest-high_school_computer_science,hendrycksTest-high_school_european_history,hendrycksTest-high_school_geography,hendrycksTest-high_school_government_and_politics,hendrycksTest-high_school_macroeconomics,hendrycksTest-high_school_mathematics,hendrycksTest-high_school_microeconomics,hendrycksTest-high_school_physics,hendrycksTest-high_school_psychology,hendrycksTest-high_school_statistics,hendrycksTest-high_school_us_history,hendrycksTest-high_school_world_history,hendrycksTest-human_aging,hendrycksTest-human_sexuality,hendrycksTest-international_law,hendrycksTest-jurisprudence,hendrycksTest-logical_fallacies,hendrycksTest-machine_learning,hendrycksTest-management,hendrycksTest-marketing,hendrycksTest-medical_genetics,hendrycksTest-miscellaneous,hendrycksTest-moral_disputes,hendrycksTest-moral_scenarios,hendrycksTest-nutrition,hendrycksTest-philosophy,hendrycksTest-prehistory,hendrycksTest-professional_accounting,hendrycksTest-professional_law,hendrycksTest-professional_medicine,hendrycksTest-professional_psychology,hendrycksTest-public_relations,hendrycksTest-security_studies,hendrycksTest-sociology,hendrycksTest-us_foreign_policy,hendrycksTest-virology,hendrycksTest-world_religions,lambada_openai,logiqa,piqa,sciq,winogrande
512,0.2030716723549488,0.2756734006734007,0.21,0.1925925925925926,0.23684210526315788,0.34,0.21509433962264152,0.22916666666666666,0.25,0.24,0.17,0.2658959537572254,0.21568627450980393,0.28,0.2851063829787234,0.2631578947368421,0.2827586206896552,0.2222222222222222,0.30158730158730157,0.26,0.2064516129032258,0.21674876847290642,0.2,0.16363636363636364,0.20707070707070707,0.21761658031088082,0.2282051282051282,0.15555555555555556,0.19747899159663865,0.23178807947019867,0.25137614678899084,0.22685185185185186,0.2107843137254902,0.18143459915611815,0.2825112107623318,0.2900763358778626,0.10743801652892562,0.1574074074074074,0.25153374233128833,0.25892857142857145,0.2524271844660194,0.2606837606837607,0.26,0.23371647509578544,0.23121387283236994,0.23798882681564246,0.19934640522875818,0.2282958199356913,0.2716049382716049,0.28368794326241137,0.2379400260756193,0.25,0.238562091503268,0.3181818181818182,0.3306122448979592,0.24378109452736318,0.22,0.21084337349397592,0.16374269005847952,0.0,0.1889400921658986,0.5266594124047879,0.232,0.505130228887135
1000,0.18003412969283278,0.29419191919191917,0.23,0.22962962962962963,0.18421052631578946,0.36,0.22264150943396227,0.25,0.25,0.24,0.16,0.2254335260115607,0.18627450980392157,0.26,0.2425531914893617,0.20175438596491227,0.2896551724137931,0.23809523809523808,0.2777777777777778,0.22,0.24193548387096775,0.18226600985221675,0.19,0.15151515151515152,0.23737373737373738,0.23834196891191708,0.2282051282051282,0.18888888888888888,0.16806722689075632,0.2185430463576159,0.24220183486238533,0.2361111111111111,0.23039215686274508,0.24050632911392406,0.3004484304932735,0.3282442748091603,0.1487603305785124,0.2222222222222222,0.18404907975460122,0.20535714285714285,0.2621359223300971,0.2564102564102564,0.22,0.24521072796934865,0.21676300578034682,0.27262569832402234,0.1895424836601307,0.2315112540192926,0.28703703703703703,0.2624113475177305,0.24837027379400262,0.29044117647058826,0.24509803921568626,0.2909090909090909,0.3142857142857143,0.23383084577114427,0.26,0.2469879518072289,0.1871345029239766,0.043275761692218126,0.20276497695852536,0.5544069640914037,0.447,0.5019731649565904
3000,0.18430034129692832,0.4297138047138047,0.21,0.2814814814814815,0.21710526315789475,0.35,0.2679245283018868,0.25,0.22,0.28,0.21,0.27167630057803466,0.24509803921568626,0.17,0.25957446808510637,0.2719298245614035,0.3103448275862069,0.1984126984126984,0.30952380952380953,0.18,0.23870967741935484,0.22167487684729065,0.22,0.2606060606060606,0.2474747474747475,0.25906735751295334,0.24871794871794872,0.17037037037037037,0.23109243697478993,0.26490066225165565,0.26788990825688075,0.25462962962962965,0.2549019607843137,0.2489451476793249,0.3004484304932735,0.3282442748091603,0.1487603305785124,0.25925925925925924,0.2147239263803681,0.23214285714285715,0.17475728155339806,0.25213675213675213,0.27,0.26181353767560667,0.25722543352601157,0.2346368715083799,0.24509803921568626,0.19292604501607716,0.25617283950617287,0.25886524822695034,0.25488917861799215,0.25,0.2369281045751634,0.3,0.22040816326530613,0.2935323383084577,0.3,0.25903614457831325,0.2631578947368421,0.3124393557151174,0.2196620583717358,0.6169749727965179,0.729,0.4988161010260458
13000,0.24146757679180889,0.5648148148148148,0.23,0.25925925925925924,0.23684210526315788,0.32,0.27547169811320754,0.25,0.28,0.27,0.22,0.23699421965317918,0.20588235294117646,0.29,0.2723404255319149,0.20175438596491227,0.296551724137931,0.21693121693121692,0.30952380952380953,0.19,0.22580645161290322,0.1625615763546798,0.26,0.20606060606060606,0.21212121212121213,0.26424870466321243,0.2358974358974359,0.14444444444444443,0.2605042016806723,0.2582781456953642,0.25871559633027524,0.23148148148148148,0.2647058823529412,0.26582278481012656,0.30493273542600896,0.35877862595419846,0.2066115702479339,0.25,0.20245398773006135,0.24107142857142858,0.24271844660194175,0.32905982905982906,0.32,0.2796934865900383,0.27167630057803466,0.25027932960893856,0.2875816993464052,0.22508038585209003,0.24074074074074073,0.23404255319148937,0.273142112125163,0.21691176470588236,0.2565359477124183,0.3181818181818182,0.35918367346938773,0.26865671641791045,0.32,0.27710843373493976,0.32748538011695905,0.5348340772365612,0.21658986175115208,0.6926006528835691,0.855,0.5232833464877664
23000,0.27303754266211605,0.5984848484848485,0.14,0.23703703703703705,0.23026315789473684,0.35,0.2641509433962264,0.2222222222222222,0.27,0.33,0.18,0.30057803468208094,0.23529411764705882,0.29,0.22127659574468084,0.24561403508771928,0.2896551724137931,0.2619047619047619,0.31746031746031744,0.2,0.21935483870967742,0.2019704433497537,0.18,0.23030303030303031,0.21717171717171718,0.22797927461139897,0.24358974358974358,0.2037037037037037,0.23949579831932774,0.2119205298013245,0.24403669724770644,0.25925925925925924,0.25,0.27848101265822783,0.2645739910313901,0.3282442748091603,0.21487603305785125,0.32407407407407407,0.2331288343558282,0.25892857142857145,0.21359223300970873,0.3162393162393162,0.3,0.280970625798212,0.2514450867052023,0.23798882681564246,0.3104575163398693,0.22508038585209003,0.25308641975308643,0.20921985815602837,0.2757496740547588,0.22794117647058823,0.26143790849673204,0.3,0.34285714285714286,0.2835820895522388,0.3,0.35542168674698793,0.30409356725146197,0.603337861439938,0.20890937019969277,0.719804134929271,0.868,0.5540647198105761
33000,0.2645051194539249,0.5976430976430976,0.2,0.2518518518518518,0.2565789473684211,0.38,0.30566037735849055,0.19444444444444445,0.24,0.28,0.21,0.2947976878612717,0.21568627450980393,0.27,0.2553191489361702,0.2894736842105263,0.296551724137931,0.2222222222222222,0.31746031746031744,0.25,0.25161290322580643,0.22660098522167488,0.24,0.20606060606060606,0.21717171717171718,0.23316062176165803,0.24615384615384617,0.2074074074074074,0.2857142857142857,0.23178807947019867,0.24770642201834864,0.22685185185185186,0.27450980392156865,0.3080168776371308,0.29596412556053814,0.40458015267175573,0.19008264462809918,0.3611111111111111,0.2392638036809816,0.2767857142857143,0.2815533980582524,0.2692307692307692,0.33,0.26436781609195403,0.2745664739884393,0.23798882681564246,0.2908496732026144,0.2315112540192926,0.22530864197530864,0.2375886524822695,0.26792698826597133,0.2610294117647059,0.27124183006535946,0.2909090909090909,0.3795918367346939,0.2537313432835821,0.32,0.39156626506024095,0.3333333333333333,0.6116825150397827,0.20890937019969277,0.7268770402611534,0.889,0.5785319652722968
43000,0.27986348122866894,0.6342592592592593,0.21,0.2518518518518518,0.28289473684210525,0.31,0.32452830188679244,0.2222222222222222,0.25,0.26,0.19,0.30057803468208094,0.21568627450980393,0.26,0.2851063829787234,0.2894736842105263,0.3103448275862069,0.2671957671957672,0.29365079365079366,0.22,0.2645161290322581,0.22660098522167488,0.22,0.24848484848484848,0.23737373737373738,0.23834196891191708,0.24615384615384617,0.2222222222222222,0.3025210084033613,0.2185430463576159,0.25137614678899084,0.24537037037037038,0.29901960784313725,0.29957805907172996,0.2914798206278027,0.3511450381679389,0.2066115702479339,0.28703703703703703,0.25153374233128833,0.26785714285714285,0.2815533980582524,0.28205128205128205,0.31,0.27458492975734355,0.28034682080924855,0.23798882681564246,0.26143790849673204,0.2508038585209003,0.25,0.23404255319148937,0.26597131681877445,0.21323529411764705,0.25326797385620914,0.24545454545454545,0.39183673469387753,0.26865671641791045,0.36,0.3493975903614458,0.3333333333333333,0.632835241606831,0.2227342549923195,0.720892274211099,0.884,0.6156274664561957
53000,0.2858361774744027,0.6325757575757576,0.31,0.2222222222222222,0.27631578947368424,0.31,0.2490566037735849,0.20833333333333334,0.32,0.29,0.2,0.2774566473988439,0.19607843137254902,0.3,0.2765957446808511,0.2631578947368421,0.2689655172413793,0.2328042328042328,0.3412698412698413,0.27,0.267741935483871,0.2512315270935961,0.23,0.2727272727272727,0.2676767676767677,0.22279792746113988,0.26153846153846155,0.24444444444444444,0.2605042016806723,0.2781456953642384,0.25871559633027524,0.2638888888888889,0.3088235294117647,0.29535864978902954,0.2914798206278027,0.366412213740458,0.19008264462809918,0.25,0.25153374233128833,0.2767857142857143,0.2621359223300971,0.28205128205128205,0.28,0.2567049808429119,0.2630057803468208,0.23798882681564246,0.3202614379084967,0.24758842443729903,0.2006172839506173,0.2553191489361702,0.24902216427640156,0.2426470588235294,0.26143790849673204,0.22727272727272727,0.35918367346938773,0.31840796019900497,0.33,0.3493975903614458,0.3684210526315789,0.6440908208810402,0.19815668202764977,0.735038084874864,0.901,0.6108918705603789
63000,0.2977815699658703,0.6544612794612794,0.27,0.2962962962962963,0.3026315789473684,0.33,0.2981132075471698,0.2708333333333333,0.3,0.33,0.23,0.2774566473988439,0.2647058823529412,0.28,0.2765957446808511,0.2807017543859649,0.30344827586206896,0.2857142857142857,0.36507936507936506,0.24,0.24193548387096775,0.1921182266009852,0.23,0.2606060606060606,0.2222222222222222,0.21243523316062177,0.2282051282051282,0.18888888888888888,0.25630252100840334,0.23178807947019867,0.26055045871559634,0.2222222222222222,0.29411764705882354,0.3037974683544304,0.27802690582959644,0.3893129770992366,0.2231404958677686,0.3055555555555556,0.24539877300613497,0.25892857142857145,0.23300970873786409,0.28205128205128205,0.28,0.28607918263090676,0.24566473988439305,0.23798882681564246,0.3202614379084967,0.21864951768488747,0.24074074074074073,0.2553191489361702,0.2607561929595828,0.2647058823529412,0.27124183006535946,0.2545454545454545,0.4,0.2935323383084577,0.35,0.37349397590361444,0.3508771929824561,0.6450611294391616,0.2119815668202765,0.7399347116430903,0.881,0.6085240726124704
73000,0.3037542662116041,0.6755050505050505,0.26,0.2814814814814815,0.28289473684210525,0.31,0.26037735849056604,0.2222222222222222,0.24,0.24,0.17,0.2774566473988439,0.30392156862745096,0.26,0.23829787234042554,0.3157894736842105,0.3586206896551724,0.2698412698412698,0.30952380952380953,0.25,0.22903225806451613,0.22660098522167488,0.19,0.21212121212121213,0.23232323232323232,0.22797927461139897,0.2564102564102564,0.2037037037037037,0.2857142857142857,0.2582781456953642,0.24036697247706423,0.23148148148148148,0.3333333333333333,0.24472573839662448,0.2645739910313901,0.37404580152671757,0.2066115702479339,0.28703703703703703,0.22699386503067484,0.26785714285714285,0.3300970873786408,0.2905982905982906,0.3,0.2720306513409962,0.27167630057803466,0.23798882681564246,0.32679738562091504,0.21221864951768488,0.2222222222222222,0.23049645390070922,0.26792698826597133,0.25735294117647056,0.25326797385620914,0.2545454545454545,0.3877551020408163,0.31343283582089554,0.31,0.3614457831325301,0.30409356725146197,0.6681544731224529,0.2196620583717358,0.7410228509249184,0.904,0.6164167324388319
83000,0.30802047781569963,0.6788720538720538,0.31,0.32592592592592595,0.25,0.27,0.2528301886792453,0.20833333333333334,0.24,0.24,0.18,0.27167630057803466,0.27450980392156865,0.22,0.23404255319148937,0.2631578947368421,0.3310344827586207,0.29894179894179895,0.3492063492063492,0.32,0.24838709677419354,0.20689655172413793,0.25,0.24242424242424243,0.25757575757575757,0.24870466321243523,0.28717948717948716,0.2,0.2773109243697479,0.2582781456953642,0.26422018348623855,0.25,0.28921568627450983,0.29535864978902954,0.242152466367713,0.3511450381679389,0.19008264462809918,0.2962962962962963,0.22085889570552147,0.25892857142857145,0.24271844660194175,0.28205128205128205,0.32,0.2886334610472541,0.2861271676300578,0.23798882681564246,0.3202614379084967,0.21864951768488747,0.22839506172839505,0.26595744680851063,0.25554106910039115,0.2536764705882353,0.25980392156862747,0.2545454545454545,0.35918367346938773,0.3333333333333333,0.3,0.3674698795180723,0.3333333333333333,0.6737822627595575,0.2227342549923195,0.7453754080522307,0.902,0.6250986582478295
93000,0.3122866894197952,0.686026936026936,0.22,0.2814814814814815,0.2631578947368421,0.3,0.25660377358490566,0.19444444444444445,0.25,0.26,0.25,0.26011560693641617,0.2647058823529412,0.26,0.251063829787234,0.32456140350877194,0.31724137931034485,0.2619047619047619,0.3888888888888889,0.3,0.2709677419354839,0.21674876847290642,0.24,0.23636363636363636,0.2727272727272727,0.19170984455958548,0.27692307692307694,0.1814814814814815,0.2605042016806723,0.25165562913907286,0.26238532110091745,0.22685185185185186,0.27941176470588236,0.2489451476793249,0.2645739910313901,0.37404580152671757,0.2066115702479339,0.25,0.22699386503067484,0.25892857142857145,0.32038834951456313,0.27350427350427353,0.28,0.2796934865900383,0.2774566473988439,0.23798882681564246,0.3235294117647059,0.21221864951768488,0.23765432098765432,0.23404255319148937,0.2803129074315515,0.27205882352941174,0.25,0.21818181818181817,0.37551020408163266,0.30845771144278605,0.29,0.3795180722891566,0.3508771929824561,0.6844556568988939,0.2304147465437788,0.7546245919477693,0.909,0.6298342541436464
103000,0.3174061433447099,0.6927609427609428,0.23,0.25925925925925924,0.2565789473684211,0.32,0.24150943396226415,0.18055555555555555,0.26,0.24,0.21,0.26011560693641617,0.23529411764705882,0.24,0.25957446808510637,0.2543859649122807,0.32413793103448274,0.25925925925925924,0.35714285714285715,0.29,0.2709677419354839,0.21182266009852216,0.2,0.2606060606060606,0.22727272727272727,0.19689119170984457,0.2948717948717949,0.2074074074074074,0.2689075630252101,0.23841059602649006,0.26055045871559634,0.24074074074074073,0.3088235294117647,0.25738396624472576,0.2556053811659193,0.4198473282442748,0.21487603305785125,0.3148148148148148,0.24539877300613497,0.21428571428571427,0.27184466019417475,0.3034188034188034,0.32,0.2886334610472541,0.28901734104046245,0.23798882681564246,0.3366013071895425,0.2508038585209003,0.24074074074074073,0.22695035460992907,0.2790091264667536,0.2757352941176471,0.2679738562091503,0.2636363636363636,0.3673469387755102,0.30845771144278605,0.31,0.3313253012048193,0.3333333333333333,0.694352804191733,0.2012288786482335,0.7589771490750816,0.907,0.6416732438831886
